i1,out_dayID,out_SHO,out_activity,out_yearID,out_monthID,out_hourID,out_stateID,out_countyID,out_sourceTypeID,out_roadTypeID,out_SCC,out_zoneID,out_linkID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_modelYearID,out_fuelTypeID,out_pollutantID,out_processID,out_meanBaseRate,out_adjustedMeanBaseRate,out_emissionQuantDirect,out_emissionQuant
103,5,60.874080684058114,12.174816136811623,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1999,5,3,1,0.01756679724758905,0.017946113487893794,0.2184906320854621,0.2184906320854621
104,5,46.82985881634186,9.365971763268373,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1998,5,3,1,0.010607858275813472,0.01083691157802651,0.1014982078408324,0.1014982078408324
105,5,260.05730384453915,52.01146076890783,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2020,9,3,1,0,0,0,0
106,5,310.4463445557139,62.08926891114278,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2019,9,3,1,0,0,0,0
107,5,327.8141613006279,65.56283226012559,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018,9,3,1,0,0,0,0
108,5,368.3242419642923,73.66484839285846,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017,9,3,1,0,0,0,0
109,5,367.29985169622574,73.45997033924515,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2016,9,3,1,0,0,0,0
110,5,392.56334931271454,78.51266986254291,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2015,9,3,1,0,0,0,0
111,5,364.0998652152451,72.81997304304902,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2014,9,3,1,0,0,0,0
112,5,370.3959424661204,74.07918849322408,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,9,3,1,0,0,0,0
113,5,316.43263381169584,63.286526762339165,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2012,9,3,1,0,0,0,0
114,5,231.92053549096389,46.38410709819278,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2011,9,3,1,0,0,0,0
115,5,230.10402906651655,46.02080581330331,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2010,9,3,1,0,0,0,0
116,5,205.50535743034038,41.10107148606808,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,9,3,1,0,0,0,0
117,5,253.9388285109485,50.7877657021897,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2008,9,3,1,0,0,0,0
118,5,268.1829985315532,53.63659970631064,2020,8,7,26,26161,21,4,2209210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2007,9,3,1,0,0,0,0
