i1,out_dayID,out_SHO,out_activity,out_yearID,out_monthID,out_hourID,out_stateID,out_countyID,out_sourceTypeID,out_roadTypeID,out_SCC,out_zoneID,out_linkID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_modelYearID,out_fuelTypeID,out_pollutantID,out_processID,out_meanBaseRate,out_adjustedMeanBaseRate,out_emissionQuantDirect,out_emissionQuant
66,5,25.04660490806586,5.009320981613172,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1995,2,91,1,261.0346089251732,261.0346089251732,0.0012393714336994455,0.0012393714336994455
67,5,18.41216437802274,3.6824328756045484,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1994,2,91,1,41.56689308191441,41.56689308191441,0.00014507979493937797,0.00014507979493937797
68,5,15.146433442304176,3.029286688460835,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1993,2,91,1,191.55116258929615,191.55116258929615,0.0005499835477825885,0.0005499835477825885
69,5,12.785088718582324,2.557017743716465,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1992,2,91,1,322.6923651631886,322.6923651631886,0.0007820724034471594,0.0007820724034471594
70,5,12.603265015943999,2.5206530031887997,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1991,2,91,1,781.8313409942816,781.8313409942816,0.0018678873011983177,0.0018678873011983177
71,5,10.501237834887378,2.1002475669774756,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1990,2,91,1,294.65142659371156,294.65142659371156,0.0005865480130577772,0.0005865480130577772
72,5,10.217773915995503,2.0435547831991006,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1989,2,91,1,252.17274388091266,252.17274388091266,0.000488437453361742,0.000488437453361742
73,5,9.15454189972411,1.830908379944822,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1988,2,91,1,71.99632424851681,71.99632424851681,0.00012493998980701783,0.00012493998980701783
74,5,9.00619255308734,1.801238510617468,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1987,2,91,1,3535.4015659976944,3535.4015659976944,0.006035795308260301,0.006035795308260301
75,5,7.780739775004618,1.5561479550009236,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1986,2,91,1,2459.6768784108726,2459.6768784108726,0.0036278846877233085,0.0036278846877233085
